G,zS0,zS1,zS2,zS3,zS4,zS5,zS6,zS7,zS8,zS9,zS10,zS11
293700,0.0755278,,,,,,,,,,,
293750,0.10254,,,,,,,,,,,
293800,0.0963809,,,,,,,,,,,
293850,0.125673,,,,,,,,,,,
293900,0.0148644,,,,,,,,,,,
293950,0.146266,,,,,,,,,,,
294000,0.239708,,,,,,,,,,,
294050,0.248588,,,,,,,,,,,
294100,0.25784,,,,,,,,,,,
294150,0.256421,,,,,,,,,,,
294200,0.217801,,,,,,,,,,,
294250,0.259945,,,,,,,,,,,
294300,0.246981,,,,,,,,,,,
294350,0.328103,,,,,,,,,,,
294400,0.357522,,,,,,,,,,,
294450,0.357568,,,,,,,,,,,
294500,0.324201,,,,,,,,,,,
294550,0.379906,,,,,,,,,,,
294600,0.352951,,,,,,,,,,,
294650,0.331383,,,,,,,,,,,
294700,0.41117,,,,,,,,,,,
294750,0.362354,,,,,,,,,,,
294800,0.315871,,,,,,,,,,,
294850,0.362681,,,,,,,,,,,
294900,0.313208,,,,,,,,,,,
294950,0.235339,,,,,,,,,,,
295000,0.317278,,,,,,,,,,,
295050,0.347715,,,,,,,,,,,
295100,0.387397,,,,,,,,,,,
295150,0.41495,,,,,,,,,,,
295200,0.395949,,,,,,,,,,,
295250,0.319928,,,,,,,,,,,
295300,0.260621,,,,,,,,,,,
295350,0.29414,,,,,,,,,,,
295400,0.420213,,,,,,,,,,,
295450,0.458806,,,,,,,,,,,
295500,0.406239,,,,,,,,,,,
295550,0.399996,,,,,,,,,,,
295600,0.403359,,,,,,,,,,,
295650,0.38002,,,,,,,,,,,
295700,0.395893,,,,,,,,,,,
295750,0.426192,,,,,,,,,,,
295800,0.447238,,,,,,,,,,,
295850,0.35229,,,,,,,,,,,
295900,0.292905,,,,,,,,,,,
295950,0.265133,,,,,,,,,,,
296000,0.34883,,,,,,,,,,,
296050,0.371952,,,,,,,,,,,
296100,0.290533,,,,,,,,,,,
296150,0.380608,,,,,,,,,,,
296200,0.414658,,,,,,,,,,,
296250,0.411327,,,,,,,,,,,
296300,0.305429,,,,,,,,,,,
296350,0.321894,,,,,,,,,,,
296400,0.371037,,,,,,,,,,,
296450,0.412454,,,,,,,,,,,
296500,0.515034,,,,,,,,,,,
296550,0.465088,,,,,,,,,,,
296600,0.40135,,,,,,,,,,,
296650,0.283267,,,,,,,,,,,
296700,0.356354,,,,,,,,,,,
296750,0.347929,,,,,,,,,,,
296800,0.299302,,,,,,,,,,,
296850,0.23417,,,,,,,,,,,
296900,0.154256,,,,,,,,,,,
296950,0.149212,,,,,,,,,,,
297000,0.0860121,,,,,,,,,,,
297050,0.128543,,,,,,,,,,,
297100,0.192763,,,,,,,,,,,
297150,0.133323,,,,,,,,,,,
297200,0.155676,,,,,,,,,,,
297250,0.0556414,,,,,,,,,,,
297300,0.104578,,,,,,,,,,,
297350,-0.021057,,,,,,,,,,,
297400,-0.0611019,,,,,,,,,,,
297450,0.0701794,,,,,,,,,,,
297500,0.0671353,,,,,,,,,,,
297550,0.166375,,,,,,,,,,,
297600,0.177645,,,,,,,,,,,
297650,0.188164,,,,,,,,,,,
297700,0.156173,,,,,,,,,,,
297750,0.236623,,,,,,,,,,,
297800,0.237824,,,,,,,,,,,
297850,0.119896,,,,,,,,,,,
297900,0.145969,,,,,,,,,,,
297950,0.175054,,,,,,,,,,,
298000,0.326033,,,,,,,,,,,
298050,0.407729,,,,,,,,,,,
298100,0.370044,,,,,,,,,,,
298150,0.285119,,,,,,,,,,,
298200,0.253855,,,,,,,,,,,
298250,0.184926,,,,,,,,,,,
298300,0.232004,,,,,,,,,,,
298350,0.249868,,,,,,,,,,,
298400,0.297494,,,,,,,,,,,
298450,0.258978,,,,,,,,,,,
298500,0.283077,,,,,,,,,,,
298550,0.372296,,,,,,,,,,,
298600,0.276681,,,,,,,,,,,
298650,0.244679,,,,,,,,,,,
298700,0.0739025,,,,,,,,,,,
298750,0.115071,,,,,,,,,,,
298800,0.065386,,,,,,,,,,,
298850,0.0341227,,,,,,,,,,,
298900,0.129033,,,,,,,,,,,
298950,0.0234161,,,,,,,,,,,
299000,0.0230103,,,,,,,,,,,
299050,0.0686582,,,,,,,,,,,
299100,0.157387,,,,,,,,,,,
299150,0.133748,,,,,,,,,,,
299200,0.0750989,,,,,,,,,,,
299250,0.0874201,,,,,,,,,,,
299300,0.139182,,,,,,,,,,,
299350,0.0268924,,,,,,,,,,,
299400,0.118632,,,,,,,,,,,
299450,0.28486,,,,,,,,,,,
299500,0.326023,,,,,,,,,,,
299550,0.305443,,,,,,,,,,,
299600,0.291447,,,,,,,,,,,
299650,0.265852,,,,,,,,,,,
299700,0.398321,,,,,,,,,,,
299750,0.396966,,,,,,,,,,,
299800,0.453761,,,,,,,,,,,
299850,0.493603,,,,,,,,,,,
299900,0.521655,,,,,,,,,,,
299950,0.446605,,,,,,,,,,,
300000,0.372976,,,,,,,,,,,
300050,0.354375,,,,,,,,,,,
300100,0.329451,,,,,,,,,,,
300150,0.246569,,,,,,,,,,,
300200,0.162796,,,,,,,,,,,
300250,0.152951,,,,,,,,,,,
300300,0.18071,,,,,,,,,,,
300350,0.179909,,,,,,,,,,,
300400,0.0949081,,,,,,,,,,,
300450,0.113542,,,,,,,,,,,
300500,0.0179114,,,,,,,,,,,
300550,0.0144176,,,,,,,,,,,
300600,0.115517,,,,,,,,,,,
300650,0.0954878,,,,,,,,,,,
300700,0.156686,,,,,,,,,,,
300750,0.171023,,,,,,,,,,,
300800,0.171182,,,,,,,,,,,
300850,0.19162,,,,,,,,,,,
300900,0.155574,,,,,,,,,,,
300950,0.173639,,,,,,,,,,,
301000,0.24853,,,,,,,,,,,
301050,0.248282,,,,,,,,,,,
301100,0.272998,,,,,,,,,,,
301150,0.259732,,,,,,,,,,,
301200,0.0981299,,,,,,,,,,,
301250,0.0882137,,,,,,,,,,,
301300,0.234425,,,,,,,,,,,
301350,0.278602,,,,,,,,,,,
301400,0.315887,,,,,,,,,,,
301450,0.403862,,,,,,,,,,,
301500,0.478375,,,,,,,,,,,
301550,0.496557,,,,,,,,,,,
301600,0.444798,,,,,,,,,,,
301650,0.396096,,,,,,,,,,,
301700,0.458841,,,,,,,,,,,
301750,0.501614,,,,,,,,,,,
301800,0.542388,,,,,,,,,,,
301850,0.374583,,,,,,,,,,,
301900,0.467028,,,,,,,,,,,
301950,0.344104,,,,,,,,,,,
302000,0.283247,,,,,,,,,,,
302050,0.335394,,,,,,,,,,,
302100,0.430356,,,,,,,,,,,
302150,0.434967,,,,,,,,,,,
302200,0.43859,,,,,,,,,,,
302250,0.405934,,,,,,,,,,,
302300,0.507458,,,,,,,,,,,
302350,0.437106,,,,,,,,,,,
302400,0.429656,,,,,,,,,,,
302450,0.353347,,,,,,,,,,,
302500,0.386825,,,,,,,,,,,
302550,0.419718,,,,,,,,,,,
302600,0.286257,,,,,,,,,,,
302650,0.27637,,,,,,,,,,,
302700,0.349696,,,,,,,,,,,
302750,0.408934,,,,,,,,,,,
302800,0.512071,,,,,,,,,,,
302850,0.421295,,,,,,,,,,,
302900,0.331386,,,,,,,,,,,
302950,0.420252,,,,,,,,,,,
303000,0.369691,,,,,,,,,,,
303050,0.311337,,,,,,,,,,,
303100,0.286234,,,,,,,,,,,
303150,0.328932,,,,,,,,,,,
303200,0.476394,,,,,,,,,,,
303250,0.563265,,,,,,,,,,,
303300,0.419906,,,,,,,,,,,
303350,0.442931,,,,,,,,,,,
303400,0.547605,,,,,,,,,,,
303450,0.506686,,,,,,,,,,,
303500,0.630281,,,,,,,,,,,
303550,0.461474,,,,,,,,,,,
303600,0.560999,,,,,,,,,,,
303650,0.447179,,,,,,,,,,,
303700,0.404336,,,,,,,,,,,
303750,0.489308,,,,,,,,,,,
303800,0.448572,,,,,,,,,,,
303850,0.420401,,,,,,,,,,,
303900,0.36597,,,,,,,,,,,
303950,0.35512,,,,,,,,,,,
304000,0.526131,,,,,,,,,,,
304050,0.550739,,,,,,,,,,,
304100,0.576068,,,,,,,,,,,
304150,0.602576,,,,,,,,,,,
304200,0.49508,,,,,,,,,,,
304250,0.425295,,,,,,,,,,,
304300,0.34599,,,,,,,,,,,
304350,0.247478,,,,,,,,,,,
304400,0.297744,,,,,,,,,,,
304450,0.231912,,,,,,,,,,,
304500,0.324367,,,,,,,,,,,
304550,0.427642,,,,,,,,,,,
304600,0.484972,,,,,,,,,,,
304650,0.498731,,,,,,,,,,,
304700,0.514575,,,,,,,,,,,
304750,0.512789,,,,,,,,,,,
304800,0.587666,,,,,,,,,,,
304850,0.680255,,,,,,,,,,,
304900,0.545813,,,,,,,,,,,
304950,0.683223,,,,,,,,,,,
305000,0.639074,,,,,,,,,,,
305050,0.756964,,,,,,,,,,,
305100,0.715734,,,,,,,,,,,
305150,0.626982,,,,,,,,,,,
305200,0.520852,,,,,,,,,,,
305250,0.536145,,,,,,,,,,,
305300,0.412629,,,,,,,,,,,
305350,0.447415,,,,,,,,,,,
305400,0.394869,,,,,,,,,,,
305450,0.501556,,,,,,,,,,,
305500,0.43035,,,,,,,,,,,
305550,0.399946,,,,,,,,,,,
305600,0.392133,,,,,,,,,,,
305650,0.338985,,,,,,,,,,,
305700,0.232234,,,,,,,,,,,
305750,0.245839,,,,,,,,,,,
305800,0.28475,,,,,,,,,,,
305850,0.190629,,,,,,,,,,,
305900,0.123344,,,,,,,,,,,
305950,0.0345505,,,,,,,,,,,
306000,0.115395,,,,,,,,,,,
306050,0.0307427,,,,,,,,,,,
306100,-0.0240304,,,,,,,,,,,
306150,-0.0331903,,,,,,,,,,,
306200,-0.0123229,,,,,,,,,,,
306250,0.0461925,,,,,,,,,,,
306300,0.0644567,,,,,,,,,,,
306350,0.0901018,,,,,,,,,,,
306400,0.16194,,,,,,,,,,,
306450,0.230842,,,,,,,,,,,
306500,0.30491,,,,,,,,,,,
306550,0.250659,,,,,,,,,,,
306600,0.290946,,,,,,,,,,,
306650,0.386071,,,,,,,,,,,
306700,0.409499,,,,,,,,,,,
306750,0.389636,,,,,,,,,,,
306800,0.529067,,,,,,,,,,,
306850,0.550286,,,,,,,,,,,
306900,0.469506,,,,,,,,,,,
306950,0.456418,,,,,,,,,,,
307000,0.425461,,,,,,,,,,,
307050,0.377429,,,,,,,,,,,
307100,0.37389,,,,,,,,,,,
307150,0.516104,,,,,,,,,,,
307200,0.570924,,,,,,,,,,,
307250,0.531426,,,,,,,,,,,
307300,0.462611,,,,,,,,,,,
307350,0.464268,,,,,,,,,,,
307400,0.476514,,,,,,,,,,,
307450,0.471306,,,,,,,,,,,
307500,0.439855,,,,,,,,,,,
307550,0.421189,,,,,,,,,,,
307600,0.429306,,,,,,,,,,,
307650,0.473321,,,,,,,,,,,
307700,0.60502,,,,,,,,,,,
307750,0.579195,,,,,,,,,,,
307800,0.585994,,,,,,,,,,,
307850,0.53941,,,,,,,,,,,
307900,0.411123,,,,,,,,,,,
307950,0.475292,,,,,,,,,,,
308000,0.342822,,,,,,,,,,,
308050,0.488727,,,,,,,,,,,
308100,0.62852,,,,,,,,,,,
308150,0.602675,,,,,,,,,,,
308200,0.532678,,,,,,,,,,,
308250,0.401901,,,,,,,,,,,
308300,0.366751,,,,,,,,,,,
308350,0.3154,,,,,,,,,,,
308400,0.412338,,,,,,,,,,,
308450,0.17875,,,,,,,,,,,
308500,0.130998,,,,,,,,,,,
308550,0.0761015,,,,,,,,,,,
308600,0.210616,,,,,,,,,,,
308650,0.261432,,,,,,,,,,,
308700,0.207304,,,,,,,,,,,
308750,0.162987,,,,,,,,,,,
308800,0.246559,,,,,,,,,,,
308850,0.187144,,,,,,,,,,,
308900,0.127753,,,,,,,,,,,
308950,0.114217,,,,,,,,,,,
309000,0.108979,,,,,,,,,,,
309050,0.100197,,,,,,,,,,,
309100,0.125731,,,,,,,,,,,
309150,0.0543331,,,,,,,,,,,
309200,0.0503471,,,,,,,,,,,
309250,0.0295598,,,,,,,,,,,
309300,0.0620847,,,,,,,,,,,
309350,0.062138,,,,,,,,,,,
309400,0.0198649,,,,,,,,,,,
309450,0.0512589,,,,,,,,,,,
309500,0.0363046,,,,,,,,,,,
309550,-0.0353438,,,,,,,,,,,
309600,-0.0291383,,,,,,,,,,,
309650,0.0108784,,,,,,,,,,,
309700,0.0519244,,,,,,,,,,,
309750,0.0496542,,,,,,,,,,,
309800,0.00786103,,,,,,,,,,,
309850,0.08166,,,,,,,,,,,
309900,0.124105,,,,,,,,,,,
309950,0.0853291,,,,,,,,,,,
310000,0.0967382,,,,,,,,,,,
310050,0.0864854,,,,,,,,,,,
310100,0.0330756,,,,,,,,,,,
310150,0.196178,,,,,,,,,,,
310200,0.266468,,,,,,,,,,,
310250,0.23208,,,,,,,,,,,
310300,0.21313,,,,,,,,,,,
310350,0.23274,,,,,,,,,,,
310400,0.179858,,,,,,,,,,,
310450,0.194878,,,,,,,,,,,
310500,0.228573,,,,,,,,,,,
310550,0.258875,,,,,,,,,,,
310600,0.284841,,,,,,,,,,,
310650,0.246381,,,,,,,,,,,
310700,0.223193,,,,,,,,,,,
310750,0.188707,,,,,,,,,,,
310800,0.11751,,,,,,,,,,,
310850,0.0614854,,,,,,,,,,,
310900,0.131041,,,,,,,,,,,
310950,0.0841242,,,,,,,,,,,
311000,0.104982,,,,,,,,,,,
311050,-0.0461203,,,,,,,,,,,
311100,-0.124764,,,,,,,,,,,
311150,0.0465832,,,,,,,,,,,
311200,0.0688854,,,,,,,,,,,
311250,0.0463952,,,,,,,,,,,
311300,-0.0871997,,,,,,,,,,,
311350,-0.12579,,,,,,,,,,,
311400,-0.209643,,,,,,,,,,,
311450,-0.221359,,,,,,,,,,,
311500,-0.31675,,,,,,,,,,,
311550,-0.432912,,,,,,,,,,,
311600,-0.454018,,,,,,,,,,,
311650,-0.458848,,,,,,,,,,,
311700,-0.416476,,,,,,,,,,,
311750,-0.430206,,,,,,,,,,,
311800,-0.478443,,,,,,,,,,,
311850,-0.560509,,,,,,,,,,,
311900,-0.665761,,,,,,,,,,,
311950,-0.691248,,,,,,,,,,,
312000,-0.734927,,,,,,,,,,,
312050,-0.719874,,,,,,,,,,,
312100,-0.734805,,,,,,,,,,,
312150,-0.783312,,,,,,,,,,,
312200,-0.786362,,,,,,,,,,,
312250,-0.753126,,,,,,,,,,,
312300,-0.663789,,,,,,,,,,,
312350,-0.613644,,,,,,,,,,,
312400,-0.524661,,,,,,,,,,,
312450,-0.523627,,,,,,,,,,,
312500,-0.400976,,,,,,,,,,,
312550,-0.268782,,,,,,,,,,,
312600,-0.154563,,,,,,,,,,,
312650,-0.165426,,,,,,,,,,,
312700,-0.214029,,,,,,,,,,,
312750,-0.323877,,,,,,,,,,,
312800,-0.206176,,,,,,,,,,,
312850,-0.231976,,,,,,,,,,,
312900,-0.22768,,,,,,,,,,,
312950,-0.184897,,,,,,,,,,,
313000,-0.0553845,,,,,,,,,,,
313050,0.0373778,,,,,,,,,,,
313100,0.0740075,,,,,,,,,,,
313150,0.0948847,,,,,,,,,,,
313200,0.0304031,,,,,,,,,,,
313250,0.0660334,,,,,,,,,,,
313300,0.0134009,,,,,,,,,,,
313350,0.00477056,,,,,,,,,,,
313400,-0.124893,,,,,,,,,,,
313450,-0.206315,,,,,,,,,,,
313500,-0.180221,,,,,,,,,,,
313550,-0.231932,,,,,,,,,,,
313600,-0.180824,,,,,,,,,,,
313650,-0.130922,,,,,,,,,,,
313700,-0.094843,,,,,,,,,,,
313750,0.0266382,,,,,,,,,,,
313800,-0.136448,,,,,,,,,,,
313850,-0.184095,,,,,,,,,,,
313900,-0.217278,,,,,,,,,,,
313950,-0.170184,,,,,,,,,,,
314000,-0.205938,,,,,,,,,,,
314050,-0.259856,,,,,,,,,,,
314100,-0.267512,,,,,,,,,,,
314150,-0.262296,,,,,,,,,,,
314200,-0.210275,,,,,,,,,,,
314250,-0.130785,,,,,,,,,,,
314300,-0.164038,,,,,,,,,,,
314350,-0.174931,,,,,,,,,,,
314400,-0.164106,,,,,,,,,,,
314450,-0.239298,,,,,,,,,,,
314500,-0.177065,,,,,,,,,,,
314550,-0.291983,,,,,,,,,,,
314600,-0.441511,,,,,,,,,,,
314650,-0.538857,,,,,,,,,,,
314700,-0.543696,,,,,,,,,,,
314750,-0.65607,,,,,,,,,,,
314800,-0.49681,,,,,,,,,,,
314850,-0.525446,,,,,,,,,,,
314900,-0.412443,,,,,,,,,,,
314950,-0.435962,,,,,,,,,,,
315000,-0.446945,,,,,,,,,,,
315050,-0.390631,,,,,,,,,,,
315100,-0.398799,,,,,,,,,,,
315150,-0.368244,,,,,,,,,,,
315200,-0.403125,,,,,,,,,,,
315250,-0.351838,,,,,,,,,,,
315300,-0.309876,,,,,,,,,,,
315350,-0.29966,,,,,,,,,,,
315400,-0.279491,,,,,,,,,,,
315450,-0.207652,,,,,,,,,,,
315500,-0.219137,,,,,,,,,,,
315550,-0.248953,,,,,,,,,,,
315600,-0.0990714,,,,,,,,,,,
315650,-0.198634,,,,,,,,,,,
315700,-0.297509,,,,,,,,,,,
315750,-0.338552,,,,,,,,,,,
315800,-0.421757,,,,,,,,,,,
315850,-0.464756,,,,,,,,,,,
315900,-0.363324,,,,,,,,,,,
315950,-0.316028,,,,,,,,,,,
316000,-0.408469,,,,,,,,,,,
316050,-0.445441,,,,,,,,,,,
316100,-0.616605,,,,,,,,,,,
316150,-0.590784,,,,,,,,,,,
316200,-0.469384,,,,,,,,,,,
316250,-0.431931,,,,,,,,,,,
316300,-0.510587,,,,,,,,,,,
316350,-0.480017,,,,,,,,,,,
316400,-0.543479,,,,,,,,,,,
316450,-0.577751,,,,,,,,,,,
316500,-0.667518,,,,,,,,,,,
316550,-0.701737,,,,,,,,,,,
316600,-0.726088,,,,,,,,,,,
316650,-0.823618,,,,,,,,,,,
316700,-0.831943,,,,,,,,,,,
316750,-0.963804,,,,,,,,,,,
316800,-0.991545,,,,,,,,,,,
316850,-1.05455,,,,,,,,,,,
316900,-1.16406,,,,,,,,,,,
316950,-1.17597,,,,,,,,,,,
317000,-1.20106,,,,,,,,,,,
317050,-1.28583,,,,,,,,,,,
317100,-1.31932,,,,,,,,,,,
317150,-1.21301,,,,,,,,,,,
317200,-1.23718,,,,,,,,,,,
317250,-1.132,,,,,,,,,,,
317300,-1.15068,,,,,,,,,,,
317350,-1.0768,,,,,,,,,,,
317400,-1.06272,,,,,,,,,,,
317450,-0.937473,,,,,,,,,,,
317500,-0.969261,,,,,,,,,,,
317550,-0.94886,,,,,,,,,,,
317600,-0.791677,,,,,,,,,,,
317650,-0.650285,,,,,,,,,,,
317700,-0.627936,,,,,,,,,,,
317750,-0.612151,,,,,,,,,,,
317800,-0.612312,,,,,,,,,,,
317850,-0.430204,,,,,,,,,,,
317900,-0.543727,,,,,,,,,,,
317950,-0.650974,,,,,,,,,,,
318000,-0.656608,,,,,,,,,,,
318050,-0.658932,,,,,,,,,,,
318100,-0.591738,,,,,,,,,,,
318150,-0.715555,,,,,,,,,,,
318200,-0.77286,,,,,,,,,,,
318250,-0.745399,,,,,,,,,,,
318300,-0.810017,,,,,,,,,,,
318350,-0.859308,,,,,,,,,,,
318400,-0.890304,,,,,,,,,,,
318450,-0.994287,,,,,,,,,,,
318500,-1.09764,,,,,,,,,,,
318550,-1.02197,,,,,,,,,,,
318600,-1.02621,,,,,,,,,,,
318650,-0.890368,,,,,,,,,,,
318700,-0.822546,,,,,,,,,,,
318750,-0.873318,,,,,,,,,,,
318800,-0.868543,,,,,,,,,,,
318850,-0.917775,,,,,,,,,,,
318900,-0.972903,,,,,,,,,,,
318950,-0.932129,,,,,,,,,,,
319000,-0.983522,,,,,,,,,,,
319050,-0.985428,,,,,,,,,,,
319100,-1.05869,,,,,,,,,,,
319150,-0.979186,,,,,,,,,,,
319200,-0.997866,,,,,,,,,,,
319250,-0.984589,,,,,,,,,,,
319300,-0.969023,,,,,,,,,,,
319350,-1.00736,,,,,,,,,,,
319400,-0.925123,,,,,,,,,,,
319450,-0.907837,,,,,,,,,,,
319500,-0.953198,,,,,,,,,,,
319550,-0.851562,,,,,,,,,,,
319600,-0.794733,,,,,,,,,,,
319650,-0.750575,,,,,,,,,,,
319700,-0.523195,,,,,,,,,,,
319750,-0.61156,,,,,,,,,,,
319800,-0.575381,,,,,,,,,,,
319850,-0.603936,,,,,,,,,,,
319900,-0.692014,,,,,,,,,,,
319950,-0.631366,,,,,,,,,,,
320000,-0.583973,,,,,,,,,,,
320050,-0.546059,,,,,,,,,,,
320100,-0.477753,,,,,,,,,,,
320150,-0.623516,,,,,,,,,,,
320200,-0.503779,,,,,,,,,,,
320250,-0.455094,,,,,,,,,,,
320300,-0.361047,,,,,,,,,,,
320350,-0.296983,,,,,,,,,,,
320400,-0.306078,,,,,,,,,,,
320450,-0.295589,,,,,,,,,,,
320500,-0.35865,,,,,,,,,,,
320550,-0.317091,,,,,,,,,,,
320600,-0.371936,,,,,,,,,,,
320650,-0.45832,,,,,,,,,,,
320700,-0.459916,,,,,,,,,,,
320750,-0.495102,,,,,,,,,,,
320800,-0.529767,,,,,,,,,,,
320850,-0.421543,,,,,,,,,,,
320900,-0.352072,,,,,,,,,,,
320950,-0.530683,,,,,,,,,,,
321000,-0.530657,,,,,,,,,,,
321050,-0.507944,,,,,,,,,,,
321100,-0.606702,,,,,,,,,,,
321150,-0.65872,,,,,,,,,,,
321200,-0.647413,,,,,,,,,,,
321250,-0.536824,,,,,,,,,,,
321300,-0.484205,,,,,,,,,,,
321350,-0.452418,,,,,,,,,,,
321400,-0.366709,,,,,,,,,,,
321450,-0.492882,,,,,,,,,,,
321500,-0.513447,,,,,,,,,,,
321550,-0.472049,,,,,,,,,,,
321600,-0.451569,,,,,,,,,,,
321650,-0.458434,,,,,,,,,,,
321700,-0.518236,,,,,,,,,,,
321750,-0.545759,,,,,,,,,,,
321800,-0.509431,,,,,,,,,,,
321850,-0.597232,,,,,,,,,,,
321900,-0.565312,,,,,,,,,,,
321950,-0.499167,,,,,,,,,,,
322000,-0.468994,,,,,,,,,,,
322050,-0.30826,,,,,,,,,,,
322100,-0.423213,,,,,,,,,,,
322150,-0.23765,,,,,,,,,,,
322200,-0.0961967,,,,,,,,,,,
322250,-0.174313,,,,,,,,,,,
322300,-0.239694,,,,,,,,,,,
322350,-0.22165,,,,,,,,,,,
322400,-0.359363,,,,,,,,,,,
322450,-0.390933,,,,,,,,,,,
322500,-0.429055,,,,,,,,,,,
322550,-0.397625,,,,,,,,,,,
322600,-0.502228,,,,,,,,,,,
322650,-0.521047,,,,,,,,,,,
322700,-0.528745,,,,,,,,,,,
322750,-0.621004,,,,,,,,,,,
322800,-0.579028,,,,,,,,,,,
322850,-0.594033,,,,,,,,,,,
322900,-0.666404,,,,,,,,,,,
322950,-0.728766,,,,,,,,,,,
323000,-0.642518,,,,,,,,,,,
323050,-0.566221,,,,,,,,,,,
323100,-0.622207,,,,,,,,,,,
323150,-0.435797,,,,,,,,,,,
323200,-0.347663,,,,,,,,,,,
323250,-0.357303,,,,,,,,,,,
323300,-0.385098,,,,,,,,,,,
323350,-0.493889,,,,,,,,,,,
323400,-0.281597,,,,,,,,,,,
323450,-0.341088,,,,,,,,,,,
323500,-0.488528,,,,,,,,,,,
323550,-0.455557,,,,,,,,,,,
323600,-0.469019,,,,,,,,,,,
323650,-0.427738,,,,,,,,,,,
323700,-0.46371,,,,,,,,,,,
323750,-0.534247,,,,,,,,,,,
323800,-0.632333,,,,,,,,,,,
323850,-0.683969,,,,,,,,,,,
323900,-0.64923,,,,,,,,,,,
323950,-0.721972,,,,,,,,,,,
324000,-0.707529,,,,,,,,,,,
324050,-0.74892,,,,,,,,,,,
324100,-0.859543,,,,,,,,,,,
324150,-0.902511,,,,,,,,,,,
324200,-0.809392,,,,,,,,,,,
324250,-0.770044,,,,,,,,,,,
324300,-0.669729,,,,,,,,,,,
324350,-0.751715,,,,,,,,,,,
324400,-0.887971,,,,,,,,,,,
324450,-0.888679,,,,,,,,,,,
324500,-0.862116,,,,,,,,,,,
324550,-0.794441,,,,,,,,,,,
324600,-0.803101,,,,,,,,,,,
324650,-0.705579,,,,,,,,,,,
324700,-0.780803,,,,,,,,,,,
324750,-0.737505,,,,,,,,,,,
324800,-0.710484,,,,,,,,,,,
324850,-0.683826,,,,,,,,,,,
324900,-0.737443,,,,,,,,,,,
324950,-0.656685,,,,,,,,,,,
325000,-0.738875,,,,,,,,,,,
325050,-0.752092,,,,,,,,,,,
325100,-0.734932,,,,,,,,,,,
325150,-0.842808,,,,,,,,,,,
325200,-0.765575,,,,,,,,,,,
325250,-0.729266,,,,,,,,,,,
325300,-0.759616,,,,,,,,,,,
325350,-0.767548,,,,,,,,,,,
325400,-0.67928,,,,,,,,,,,
325450,-0.633482,,,,,,,,,,,
325500,-0.557592,,,,,,,,,,,
325550,-0.524894,,,,,,,,,,,
325600,-0.504865,,,,,,,,,,,
325650,-0.459893,,,,,,,,,,,
325700,-0.50706,,,,,,,,,,,
325750,-0.529828,,,,,,,,,,,
325800,-0.618508,,,,,,,,,,,
325850,-0.651744,,,,,,,,,,,
325900,-0.678768,,,,,,,,,,,
325950,-0.647572,,,,,,,,,,,
326000,-0.659615,,,,,,,,,,,
326050,-0.794823,,,,,,,,,,,
326100,-0.663974,,,,,,,,,,,
326150,-0.792537,,,,,,,,,,,
326200,-0.806189,,,,,,,,,,,
326250,-0.820367,,,,,,,,,,,
326300,-0.85425,,,,,,,,,,,
326350,-0.856755,,,,,,,,,,,
326400,-0.784406,,,,,,,,,,,
326450,-0.827984,,,,,,,,,,,
326500,-0.757656,,,,,,,,,,,
326550,-0.704965,,,,,,,,,,,
326600,-0.835511,,,,,,,,,,,
326650,-0.820935,,,,,,,,,,,
326700,-0.849379,,,,,,,,,,,
326750,-0.803187,,,,,,,,,,,
326800,-0.769302,,,,,,,,,,,
326850,-0.693794,,,,,,,,,,,
326900,-0.790377,,,,,,,,,,,
326950,-0.813867,,,,,,,,,,,
327000,-0.936847,,,,,,,,,,,
327050,-0.992388,,,,,,,,,,,
327100,-1.10954,,,,,,,,,,,
327150,-1.08151,,,,,,,,,,,
327200,-1.09843,,,,,,,,,,,
327250,-1.0894,,,,,,,,,,,
327300,-1.09173,,,,,,,,,,,
327350,-0.969441,,,,,,,,,,,
327400,-1.08415,,,,,,,,,,,
327450,-1.10245,,,,,,,,,,,
327500,-1.18349,,,,,,,,,,,
327550,-1.29876,,,,,,,,,,,
327600,-1.35334,,,,,,,,,,,
327650,-1.35886,,,,,,,,,,,
327700,-1.33831,,,,,,,,,,,
327750,-1.34282,,,,,,,,,,,
327800,-1.39599,,,,,,,,,,,
327850,-1.40275,,,,,,,,,,,
327900,-1.3912,,,,,,,,,,,
327950,-1.25532,,,,,,,,,,,
328000,-1.2346,,,,,,,,,,,
328050,-1.16119,,,,,,,,,,,
328100,-1.23145,,,,,,,,,,,
328150,-1.1966,,,,,,,,,,,
328200,-1.3368,,,,,,,,,,,
328250,-1.45975,,,,,,,,,,,
328300,-1.45023,,,,,,,,,,,
328350,-1.39799,,,,,,,,,,,
328400,-1.3571,,,,,,,,,,,
328450,-1.40847,,,,,,,,,,,
328500,-1.37107,,,,,,,,,,,
328550,-1.36917,,,,,,,,,,,
328600,-1.28161,,,,,,,,,,,
328650,-1.26377,,,,,,,,,,,
328700,-1.34835,,,,,,,,,,,
328750,-1.28705,,,,,,,,,,,
328800,-1.23168,,,,,,,,,,,
328850,-1.26339,,,,,,,,,,,
328900,-1.32252,,,,,,,,,,,
328950,-1.29881,,,,,,,,,,,
329000,-1.16711,,,,,,,,,,,
329050,-1.26323,,,,,,,,,,,
329100,-1.24018,,,,,,,,,,,
329150,-1.2244,,,,,,,,,,,
329200,-1.34736,,,,,,,,,,,
