G,zS0,zS1,zS2,zS3,zS4,zS5,zS6,zS7,zS8,zS9,zS10,zS11
261100,-2.40938,-15.247,14.2658,8.60426,-9.97744,6.16409,-1.61407,,,,,
261150,-2.42421,-15.2214,14.3155,8.56652,-9.99147,6.20182,-1.58684,,,,,
261200,-2.38896,-15.2443,14.3428,8.54852,-10.0581,6.1919,-1.60558,,,,,
261250,-2.34527,-15.3164,14.352,8.54294,-10.1087,6.26965,-1.48326,,,,,
261300,-2.31756,-15.3672,14.3295,8.61201,-10.1435,6.18934,-1.46225,,,,,
261350,-2.44185,-15.484,14.323,8.68269,-10.1891,6.21619,-1.34728,,,,,
261400,-2.33947,-15.4496,14.2347,8.71518,-10.178,6.22055,-1.5156,,,,,
261450,-2.30951,-15.5344,14.2174,8.6849,-10.2922,6.24418,-1.4493,,,,,
261500,-2.35089,-15.4692,14.234,8.67492,-10.329,6.34112,-1.61564,,,,,
261550,-2.43171,-15.3476,14.2509,8.69374,-10.3308,6.35678,-1.5681,,,,,
261600,-2.36181,-15.3672,14.2821,8.71828,-10.2332,6.38532,-1.56507,,,,,
261650,-2.41721,-15.3598,14.2574,8.79533,-10.2858,6.39292,-1.50036,,,,,
261700,-2.50364,-15.2405,14.2487,8.70791,-10.4085,6.41607,-1.53048,,,,,
261750,-2.57509,-15.2116,14.2565,8.64086,-10.491,6.4496,-1.53874,,,,,
261800,-2.62239,-15.1514,14.2224,8.62344,-10.4961,6.44333,-1.61734,,,,,
261850,-2.61479,-15.1092,14.273,8.67249,-10.4428,6.46297,-1.71844,,,,,
261900,-2.54478,-15.0692,14.2397,8.75006,-10.4347,6.49391,-1.62799,,,,,
261950,-2.55364,-15.0458,14.2617,8.79015,-10.3539,6.43897,-1.67171,,,,,
262000,-2.48223,-15.2018,14.293,8.72161,-10.4065,6.45586,-1.6226,,,,,
262050,-2.40968,-15.206,14.2502,8.72041,-10.4165,6.44726,-1.64153,,,,,
262100,-2.50673,-15.2105,14.2298,8.76494,-10.5779,6.48986,-1.70434,,,,,
262150,-2.54406,-15.2199,14.3396,8.82641,-10.8081,6.50258,-1.63766,,,,,
262200,-2.48072,-15.1794,14.336,8.77829,-10.7097,6.6038,-1.54047,,,,,
262250,-2.4756,-15.0172,14.3783,8.82375,-10.6331,6.65338,-1.55267,,,,,
262300,-2.36964,-14.9908,14.3994,8.77839,-10.6922,6.46318,-1.47654,,,,,
262350,-2.35439,-15.0597,14.3339,8.6654,-10.716,6.33711,-1.55967,,,,,
262400,-2.37817,-15.0572,14.2894,8.71555,-10.7314,6.47675,-1.45917,,,,,
262450,-2.31951,-15.0583,14.3021,8.59143,-10.6198,6.52121,-1.53213,,,,,
262500,-2.34379,-15.1304,14.2572,8.53466,-10.6358,6.45924,-1.65145,,,,,
262550,-2.32751,-15.1754,14.3025,8.5499,-10.6281,6.53333,-1.59226,,,,,
262600,-2.47858,-15.173,14.2909,8.55808,-10.7147,6.53648,-1.56521,,,,,
262650,-2.49045,-14.9893,14.462,8.50076,-10.7744,6.53278,-1.61352,,,,,
262700,-2.58784,-15.1064,14.4049,8.53462,-10.7762,6.48022,-1.54799,,,,,
262750,-2.56137,-14.9729,14.3924,8.44951,-10.7666,6.45416,-1.52509,,,,,
262800,-2.63689,-15.0756,14.2997,8.45649,-10.8154,6.56321,-1.54039,,,,,
262850,-2.69565,-14.9317,14.371,8.38173,-10.7382,6.64369,-1.59652,,,,,
262900,-2.79506,-14.8692,14.4117,8.31074,-10.8261,6.67505,-1.53814,,,,,
262950,-2.71935,-14.9361,14.2774,8.20976,-10.7578,6.61779,-1.3323,,,,,
263000,-2.68281,-15.0569,14.2182,8.18072,-10.7432,6.75663,-1.31637,,,,,
263050,-2.81237,-15.0156,14.1524,8.05387,-10.7538,6.76795,-1.24935,,,,,
263100,-2.8213,-15.0407,14.1636,7.98472,-10.6852,6.8053,-1.24296,,,,,
263150,-2.71315,-14.8951,14.195,8.05417,-10.7065,6.79957,-1.34359,,,,,
263200,-2.68183,-14.7931,14.2056,8.07505,-10.7924,6.90531,-1.27054,,,,,
263250,-2.78203,-14.6694,14.2624,7.95136,-10.9006,7.01,-1.32272,,,,,
263300,-2.83168,-14.7557,14.443,8.07542,-10.8057,7.0561,-1.28211,,,,,
263350,-2.9042,-14.8371,14.4367,7.99372,-10.8453,7.12082,-1.3554,,,,,
263400,-2.9568,-14.7606,14.4481,8.12744,-10.7532,7.04372,-1.27876,,,,,
263450,-2.92732,-14.6802,14.36,8.04748,-10.8657,7.20556,-1.31721,,,,,
263500,-2.87344,-14.7547,14.3283,8.0403,-10.8706,7.34367,-1.28344,,,,,
263550,-2.73415,-14.7617,14.3158,8.06257,-10.7808,7.35657,-1.38814,,,,,
263600,-2.74933,-14.7156,14.2954,8.07615,-10.782,7.19323,-1.4826,,,,,
263650,-2.78187,-14.6766,14.2394,7.95921,-10.658,7.20664,-1.47703,,,,,
263700,-2.74168,-14.7096,14.2187,7.98059,-10.6389,7.24102,-1.46323,,,,,
263750,-2.71981,-14.7562,14.1621,8.03959,-10.6222,7.27774,-1.34768,,,,,
263800,-2.7033,-14.7932,14.0997,7.98021,-10.6763,7.18481,-1.41588,,,,,
263850,-2.6331,-14.7796,14.0537,8.04911,-10.7257,7.07764,-1.49799,,,,,
263900,-2.56427,-14.8266,14.0202,7.95168,-10.7768,7.02658,-1.6083,,,,,
263950,-2.55081,-14.9135,13.9471,8.00327,-10.7847,7.08249,-1.54093,,,,,
264000,-2.52041,-14.8866,14.0525,7.95802,-10.6693,7.20305,-1.44989,,,,,
264050,-2.46363,-14.8841,13.9942,7.9934,-10.656,7.15659,-1.51119,,,,,
264100,-2.5028,-14.9008,14.0668,7.9164,-10.6146,7.09897,-1.38861,,,,,
264150,-2.49731,-14.9747,14.255,7.86963,-10.4851,7.16908,-1.37675,,,,,
264200,-2.56634,-15.1573,14.1825,7.75871,-10.3778,7.29541,-1.44878,,,,,
264250,-2.55395,-15.1432,14.2195,7.87544,-10.4698,7.26827,-1.43884,,,,,
264300,-2.47676,-15.2651,14.1765,7.79073,-10.5038,7.2503,-1.55592,,,,,
264350,-2.40059,-15.2722,14.1356,7.7594,-10.3834,7.37314,-1.48987,,,,,
264400,-2.42873,-15.2826,14.2459,7.66131,-10.4509,7.34936,-1.49498,,,,,
264450,-2.34616,-15.2348,14.2613,7.61591,-10.457,7.42508,-1.51558,,,,,
264500,-2.39083,-15.1112,14.365,7.68559,-10.2998,7.29143,-1.62406,,,,,
264550,-2.47345,-14.9925,14.3164,7.76772,-10.4108,7.29223,-1.6374,,,,,
264600,-2.42259,-14.9297,14.3772,7.59621,-10.3538,7.15983,-1.57236,,,,,
264650,-2.53564,-14.8157,14.3383,7.59563,-10.4049,7.20612,-1.54828,,,,,
264700,-2.66357,-14.8834,14.3186,7.55636,-10.366,7.18409,-1.57328,,,,,
264750,-2.65929,-14.853,14.4299,7.50818,-10.3657,7.28955,-1.57178,,,,,
264800,-2.79306,-14.7702,14.4794,7.5776,-10.4127,7.26052,-1.54922,,,,,
264850,-2.81489,-14.7855,14.458,7.51282,-10.4073,7.18695,-1.59515,,,,,
264900,-2.73619,-14.7292,14.5084,7.48232,-10.3985,7.3233,-1.52304,,,,,
264950,-2.68927,-14.8077,14.5863,7.47913,-10.4023,7.14536,-1.59888,,,,,
265000,-2.64802,-14.7505,14.7157,7.40686,-10.3378,7.12827,-1.60893,,,,,
265050,-2.44323,-14.7684,14.7774,7.40615,-10.3046,7.14815,-1.72481,,,,,
265100,-2.41685,-14.7014,14.7433,7.3267,-10.3786,7.06445,-1.77468,,,,,
265150,-2.44666,-14.6914,14.6913,7.3595,-10.4411,7.01944,-1.68444,,,,,
265200,-2.54073,-14.7119,14.7697,7.30391,-10.5205,7.10413,-1.67579,,,,,
265250,-2.69612,-14.7441,14.6599,7.26803,-10.5373,7.0298,-1.71751,,,,,
265300,-2.71462,-14.6728,14.5308,7.28957,-10.6183,7.1076,-1.7167,,,,,
265350,-2.80854,-14.7441,14.5622,7.38234,-10.6072,7.08923,-1.70899,,,,,
265400,-2.73089,-14.8097,14.4348,7.38128,-10.5131,7.07,-1.75047,,,,,
265450,-2.72913,-14.8079,14.3801,7.48943,-10.6531,7.01448,-1.77961,,,,,
265500,-2.61272,-14.8053,14.3649,7.45902,-10.6433,6.88109,-1.7814,,,,,
265550,-2.52104,-14.7518,14.547,7.43585,-10.7119,6.89959,-1.72972,,,,,
265600,-2.55091,-14.7767,14.5636,7.41816,-10.738,6.82957,-1.71976,,,,,
265650,-2.57749,-14.8688,14.458,7.35905,-10.7857,6.87827,-1.7387,,,,,
265700,-2.55704,-14.8792,14.4941,7.36196,-10.6383,6.83143,-1.70863,,,,,
265750,-2.52497,-14.9106,14.4534,7.29767,-10.8394,6.80022,-1.73053,,,,,
265800,-2.54391,-15.005,14.3349,7.27596,-10.7012,6.7058,-1.59539,,,,,
265850,-2.5985,-14.9839,14.3852,7.12686,-10.8189,6.79567,-1.63353,,,,,
265900,-2.58478,-14.8398,14.4476,7.10266,-10.8062,6.73349,-1.75218,,,,,
265950,-2.56573,-14.8224,14.4918,7.14194,-10.7186,6.78763,-1.804,,,,,
266000,-2.57119,-14.8774,14.5653,7.05912,-10.6747,6.81364,-1.77538,,,,,
266050,-2.58006,-14.7363,14.605,6.9967,-10.8372,6.76157,-1.80277,,,,,
266100,-2.507,-14.614,14.6378,6.82637,-10.8836,6.64819,-1.79074,,,,,
266150,-2.56149,-14.5468,14.5977,6.83696,-10.858,6.70002,-1.69352,,,,,
266200,-2.65405,-14.5148,14.525,6.83336,-10.7474,6.70319,-1.65636,,,,,
266250,-2.61337,-14.5814,14.5986,6.99362,-10.6504,6.63088,-1.46291,,,,,
266300,-2.47214,-14.5214,14.6734,7.00315,-10.5982,6.61763,-1.46123,,,,,
266350,-2.53585,-14.5282,14.7318,7.17285,-10.7002,6.7438,-1.40219,,,,,
266400,-2.46394,-14.597,14.6719,7.22758,-10.7951,6.91374,-1.46528,,,,,
266450,-2.40075,-14.7393,14.7531,7.13701,-10.7458,6.93985,-1.44696,,,,,
266500,-2.47422,-14.6516,14.75,7.04532,-10.7649,6.94201,-1.35119,,,,,
266550,-2.59796,-14.5394,14.7311,6.99609,-10.8336,6.91499,-1.37608,,,,,
266600,-2.43621,-14.493,14.7393,7.00037,-10.9398,6.93521,-1.41835,,,,,
266650,-2.43342,-14.4613,14.7417,6.96623,-10.8828,6.99927,-1.39037,,,,,
266700,-2.44047,-14.4339,14.8547,7.07338,-10.9746,6.98518,-1.26046,,,,,
266750,-2.42608,-14.4115,15.0095,7.20144,-10.9952,7.00081,-1.37528,,,,,
266800,-2.54978,-14.4054,15.0512,7.17969,-11.0688,6.91862,-1.26178,,,,,
266850,-2.54755,-14.4326,15.0426,7.16045,-11.1182,6.82586,-1.3059,,,,,
266900,-2.54625,-14.4074,15.1341,7.24372,-11.1753,6.76995,-1.33192,,,,,
266950,-2.5216,-14.3901,15.1052,7.26811,-11.1423,6.6791,-1.31733,,,,,
267000,-2.43895,-14.3626,15.1045,7.27288,-11.1041,6.69772,-1.42232,,,,,
267050,-2.46342,-14.3387,14.9964,7.19994,-11.0624,6.76765,-1.41812,,,,,
267100,-2.60334,-14.4293,15.0675,7.2328,-10.9011,6.82809,-1.43397,,,,,
267150,-2.60442,-14.4872,15.1159,7.14258,-10.9804,6.89426,-1.3796,,,,,
267200,-2.61296,-14.4366,15.0278,7.08448,-10.9224,6.88806,-1.36167,,,,,
267250,-2.57061,-14.3967,15.0035,6.99192,-10.8196,6.93591,-1.38579,,,,,
267300,-2.51766,-14.5969,15.1047,7.1268,-10.8242,6.93501,-1.32675,,,,,
267350,-2.61517,-14.6499,15.1398,7.02363,-10.6768,6.94573,-1.17243,,,,,
267400,-2.70502,-14.5433,15.0921,7.01217,-10.6439,6.83798,-1.18597,,,,,
267450,-2.66025,-14.4284,15.1011,6.94486,-10.6055,6.75722,-1.22757,,,,,
267500,-2.69968,-14.4822,15.1907,6.82734,-10.5404,6.8039,-1.07241,,,,,
267550,-2.78573,-14.4193,15.1492,6.7586,-10.4469,6.83371,-1.05558,,,,,
267600,-2.69203,-14.3758,15.1865,6.67326,-10.5008,6.77056,-1.06915,,,,,
267650,-2.61117,-14.4742,15.252,6.7003,-10.4337,6.79583,-0.981845,,,,,
267700,-2.57831,-14.4957,15.2821,6.72747,-10.3464,6.82461,-1.13693,,,,,
267750,-2.60156,-14.4807,15.2164,6.76145,-10.286,6.95774,-1.13668,,,,,
267800,-2.68533,-14.4193,15.2559,6.66866,-10.3677,6.92205,-1.10975,,,,,
267850,-2.7205,-14.3466,15.3249,6.72324,-10.3027,6.83644,-1.16746,,,,,
267900,-2.73893,-14.3839,15.3269,6.68151,-10.2717,6.83501,-1.1477,,,,,
267950,-2.70832,-14.3619,15.3702,6.72068,-10.2489,6.83874,-1.16128,,,,,
268000,-2.75238,-14.231,15.4604,6.87259,-10.361,6.80896,-1.09439,,,,,
268050,-2.6876,-14.3104,15.4426,6.90561,-10.3265,6.85824,-1.28771,,,,,
268100,-2.6309,-14.4001,15.4012,6.90396,-10.3289,6.85362,-1.33713,,,,,
268150,-2.66361,-14.3617,15.4263,6.9144,-10.2675,6.82253,-1.21093,,,,,
268200,-2.77385,-14.4175,15.4294,6.91939,-10.319,6.91593,-1.2897,,,,,
268250,-2.75786,-14.4413,15.3502,6.95332,-10.3551,6.88976,-1.19443,,,,,
268300,-2.62397,-14.5289,15.2727,7.02475,-10.3005,6.81791,-1.224,,,,,
268350,-2.63858,-14.4971,15.3578,6.88112,-10.3615,6.91955,-1.35689,,,,,
268400,-2.63266,-14.4829,15.5086,6.95567,-10.4582,6.81378,-1.27019,,,,,
268450,-2.61936,-14.4044,15.6646,7.00948,-10.3987,6.7088,-1.31059,,,,,
268500,-2.74866,-14.3939,15.6745,7.04129,-10.45,6.75707,-1.28006,,,,,
268550,-2.83511,-14.4093,15.7343,6.98315,-10.4755,6.86181,-1.24581,,,,,
268600,-2.93109,-14.41,15.7571,6.81588,-10.4217,6.7957,-1.18596,,,,,
268650,-2.88406,-14.4599,15.6303,6.89209,-10.3384,6.78069,-1.05614,,,,,
268700,-2.94392,-14.4316,15.787,6.88349,-10.2174,6.77211,-1.05059,,,,,
268750,-2.79954,-14.4382,15.6535,6.87351,-10.2176,6.7952,-1.09305,,,,,
268800,-2.85942,-14.5232,15.6856,6.81397,-10.1937,6.75097,-1.06125,,,,,
268850,-2.82169,-14.4962,15.6842,6.84802,-10.2585,6.7192,-0.982108,,,,,
268900,-2.95747,-14.5476,15.6525,6.85596,-10.2717,6.72342,-1.01595,,,,,
268950,-2.88247,-14.3743,15.5224,6.76388,-10.2893,6.73338,-1.03702,,,,,
269000,-2.93384,-14.3327,15.527,6.62608,-10.3172,6.86818,-1.05007,,,,,
269050,-2.90317,-14.3421,15.4795,6.61902,-10.2847,6.95093,-1.07197,,,,,
269100,-2.93516,-14.2309,15.4412,6.61396,-10.3843,6.85197,-1.06292,,,,,
269150,-2.85194,-14.3132,15.3189,6.68851,-10.3479,6.87956,-1.15301,,,,,
269200,-2.77613,-14.1994,15.2538,6.63733,-10.3642,6.89958,-0.983814,,,,,
269250,-2.67634,-14.2297,15.0964,6.67483,-10.387,6.88773,-1.0281,,,,,
269300,-2.72036,-14.2455,15.0874,6.80518,-10.3662,6.8323,-1.04685,,,,,
269350,-2.6982,-14.284,14.9784,6.86849,-10.5084,6.84069,-1.19002,,,,,
269400,-2.59726,-14.3354,14.9536,6.85782,-10.4714,6.72587,-1.21628,,,,,
269450,-2.53088,-14.3208,14.991,6.88167,-10.5151,6.81961,-1.29022,,,,,
269500,-2.64109,-14.2334,15.0911,6.82756,-10.4589,6.92119,-1.36146,,,,,
269550,-2.5981,-14.1452,15.0294,6.83434,-10.6395,6.88776,-1.2313,,,,,
269600,-2.69229,-14.155,15.0046,6.86981,-10.5642,6.97921,-1.17099,,,,,
269650,-2.46823,-14.1974,15.076,6.83773,-10.6681,7.16695,-1.13639,,,,,
269700,-2.26359,-14.247,15.0915,6.83052,-10.703,7.16915,-1.09249,,,,,
269750,-2.22704,-14.3239,15.0972,6.91934,-10.697,7.1277,-1.20445,,,,,
269800,-2.17977,-14.2728,15.1597,6.84416,-10.7199,7.26769,-1.1173,,,,,
269850,-2.08629,-14.2423,15.163,6.81818,-10.7271,7.3737,-1.02224,,,,,
269900,-2.05821,-14.3418,15.0811,6.83423,-10.7031,7.28563,-0.928129,,,,,
269950,-1.94622,-14.3155,15.1715,6.77475,-10.7163,7.20792,-1.04657,,,,,
270000,-1.98123,-14.2643,15.17,6.72977,-10.5979,7.27717,-1.09347,,,,,
270050,-1.9889,-14.2919,15.1954,6.69492,-10.5849,7.20031,-0.998131,,,,,
270100,-1.91528,-14.3165,15.3106,6.70083,-10.7457,7.28458,-1.07544,,,,,
270150,-1.90367,-14.4157,15.2249,6.77724,-10.7699,7.20722,-1.05475,,,,,
270200,-1.76114,-14.4908,15.3672,6.82101,-10.7793,7.16649,-1.0323,,,,,
270250,-1.75699,-14.6142,15.3639,6.85075,-10.7091,7.09202,-1.02305,,,,,
270300,-1.87015,-14.6705,15.49,6.84164,-10.6381,7.04366,-1.07966,,,,,
270350,-1.81451,-14.6933,15.5024,6.85973,-10.4723,7.11573,-1.09145,,,,,
270400,-1.84243,-14.7632,15.3999,6.89179,-10.5013,7.09849,-1.22386,,,,,
270450,-1.85501,-14.7816,15.3565,6.75425,-10.4636,7.03414,-1.15532,,,,,
270500,-1.83927,-14.6905,15.4441,6.73779,-10.5224,7.0083,-1.16455,,,,,
270550,-1.76778,-14.7294,15.5382,6.7407,-10.5086,6.87709,-1.09192,,,,,
270600,-1.85929,-14.6268,15.616,6.78841,-10.4499,6.79968,-1.17141,,,,,
270650,-1.82077,-14.6583,15.7792,6.8137,-10.3522,6.88164,-1.27533,,,,,
270700,-1.78395,-14.6068,15.7935,6.81588,-10.3424,6.90159,-1.29163,,,,,
270750,-1.72761,-14.7075,15.6724,6.78103,-10.4975,7.00844,-1.31848,,,,,
270800,-1.67938,-14.6709,15.5451,6.68732,-10.3548,7.07905,-1.33125,,,,,
270850,-1.63823,-14.6613,15.5607,6.65448,-10.1898,7.12835,-1.2289,,,,,
270900,-1.6337,-14.725,15.5396,6.63308,-10.1907,7.05737,-1.24097,,,,,
270950,-1.71868,-14.6926,15.568,6.64874,-10.234,7.05613,-1.15992,,,,,
271000,-1.59663,-14.5249,15.4643,6.75544,-10.2282,7.02758,-1.06046,,,,,
271050,-1.55045,-14.392,15.5491,6.83056,-10.325,6.88719,-1.01728,,,,,
271100,-1.51581,-14.3433,15.4213,6.81875,-10.4057,6.91357,-0.864127,,,,,
271150,-1.38755,-14.2519,15.4565,6.96741,-10.3051,6.88906,-0.939428,,,,,
271200,-1.40973,-14.1155,15.4431,6.97909,-10.2904,6.71169,-0.922653,,,,,
271250,-1.43141,-14.1955,15.5176,6.89616,-10.3063,6.76517,-0.783532,,,,,
271300,-1.49086,-14.1994,15.6123,6.95543,-10.2262,6.87236,-0.685829,,,,,
271350,-1.55035,-14.2824,15.4368,6.86827,-10.2071,6.86096,-0.614991,,,,,
271400,-1.44068,-14.2065,15.4264,6.88931,-10.1596,6.8194,-0.589641,,,,,
271450,-1.43219,-14.1879,15.4071,6.86236,-10.1608,6.87054,-0.58433,,,,,
271500,-1.31861,-14.1496,15.4778,6.958,-10.1581,6.78634,-0.411422,,,,,
271550,-1.32942,-14.1053,15.5218,7.02502,-10.1648,6.79858,-0.4112,,,,,
271600,-1.2892,-14.1475,15.4498,6.97002,-10.1149,6.74554,-0.207887,,,,,
271650,-1.30929,-14.1648,15.4546,7.07413,-10.0976,6.71781,-0.331393,,,,,
271700,-1.48359,-14.2434,15.3187,7.01667,-10.0587,6.71228,-0.463771,,,,,
271750,-1.48957,-14.2807,15.3284,6.99805,-10.0147,6.79348,-0.544246,,,,,
271800,-1.60802,-14.2897,15.4203,6.96495,-9.93827,6.89045,-0.528269,,,,,
271850,-1.69084,-14.3291,15.4077,7.12567,-9.93239,6.9645,-0.532175,,,,,
271900,-1.79756,-14.3636,15.6206,7.08342,-9.98604,6.94575,-0.519102,,,,,
271950,-1.74003,-14.2501,15.6996,7.0571,-10.0293,7.02805,-0.528997,,,,,
272000,-1.70317,-14.3033,15.6575,7.09976,-9.94593,7.12842,-0.617234,,,,,
272050,-1.72866,-14.3283,15.6752,7.05094,-9.90475,7.07052,-0.610066,,,,,
272100,-1.7184,-14.3943,15.6226,6.92086,-9.90749,7.19778,-0.601871,,,,,
272150,-1.66688,-14.3306,15.4452,6.94307,-9.88876,7.26494,-0.69157,,,,,
272200,-1.71954,-14.3568,15.2842,6.91514,-9.79093,7.27275,-0.610612,,,,,
272250,-1.70441,-14.2429,15.3275,6.96754,-9.7067,7.18738,-0.61945,,,,,
272300,-1.72696,-14.2447,15.3521,6.96472,-9.71061,7.23411,-0.587377,,,,,
272350,-1.71251,-14.1688,15.3654,6.93275,-9.63419,7.30711,-0.505974,,,,,
272400,-1.72681,-14.0208,15.3365,6.86176,-9.5757,7.20249,-0.497599,,,,,
272450,-1.83051,-14.0394,15.283,6.82787,-9.61159,7.23036,-0.499005,,,,,
272500,-1.84286,-13.9733,15.2738,6.71489,-9.63762,7.30352,-0.325344,,,,,
272550,-1.84013,-13.9327,15.2877,6.81804,-9.57249,7.31775,-0.402576,,,,,
272600,-1.82493,-13.8494,15.3591,6.86505,-9.68895,7.37442,-0.465316,,,,,
272650,-1.73365,-13.8422,15.4408,6.84589,-9.65618,7.42545,-0.373777,,,,,
272700,-1.74718,-13.8862,15.4613,6.9382,-9.66985,7.4489,-0.441336,,,,,
272750,-1.66345,-13.8548,15.5168,6.93885,-9.60703,7.45692,-0.390649,,,,,
272800,-1.55319,-13.7936,15.5073,7.00851,-9.5689,7.4315,-0.402536,,,,,
272850,-1.50699,-13.659,15.5064,7.05437,-9.59566,7.51164,-0.596754,,,,,
272900,-1.56467,-13.6338,15.5296,7.04874,-9.63804,7.49188,-0.472696,,,,,
272950,-1.4863,-13.581,15.5062,7.03477,-9.77075,7.49687,-0.449727,,,,,
273000,-1.43098,-13.4576,15.4199,7.00398,-9.75599,7.61359,-0.360557,,,,,
273050,-1.48262,-13.5375,15.4672,6.94909,-9.87462,7.74496,-0.222354,,,,,
273100,-1.51145,-13.4972,15.4688,6.93994,-9.83933,7.64122,-0.31192,,,,,
273150,-1.38443,-13.5523,15.4478,6.93006,-9.96286,7.69173,-0.320938,,,,,
273200,-1.34552,-13.4978,15.5834,6.95212,-9.968,7.73664,-0.345004,,,,,
273250,-1.34491,-13.5662,15.7293,6.95525,-9.99999,7.63597,-0.355326,,,,,
273300,-1.44646,-13.7056,15.6519,6.95858,-10.0675,7.56516,-0.343204,,,,,
273350,-1.50281,-13.6572,15.7024,6.98711,-9.98044,7.55689,-0.356917,,,,,
273400,-1.58444,-13.6796,15.7316,6.946,-9.76896,7.55076,-0.403159,,,,,
273450,-1.55368,-13.6875,15.7543,6.87557,-9.78247,7.58772,-0.274394,,,,,
273500,-1.61866,-13.5822,15.7468,6.95751,-9.80046,7.55614,-0.515539,,,,,
273550,-1.63804,-13.5999,15.6813,6.92901,-9.76254,7.65597,-0.552593,,,,,
273600,-1.67884,-13.5207,15.7028,6.89518,-9.7499,7.63267,-0.509688,,,,,
273650,-1.58092,-13.4963,15.7566,6.83669,-9.74861,7.68336,-0.566804,,,,,
273700,-1.72813,-13.4964,15.7602,6.81532,-9.84346,7.73788,-0.543153,,,,,
273750,-1.79437,-13.5872,15.754,6.79806,-9.9315,7.67921,-0.44634,,,,,
273800,-1.78966,-13.5981,15.6862,6.91754,-9.87552,7.67201,-0.465407,,,,,
273850,-1.825,-13.5614,15.5137,6.95977,-9.90469,7.74257,-0.537392,,,,,
273900,-1.93754,-13.3926,15.6305,7.04964,-9.93291,7.85057,-0.681633,,,,,
273950,-2.05295,-13.3982,15.5467,6.9839,-9.92162,7.82866,-0.695421,,,,,
274000,-1.97102,-13.3859,15.4865,6.96349,-10.1397,7.73061,-0.731312,,,,,
274050,-1.95337,-13.3326,15.4846,6.92514,-10.2149,7.60283,-0.835577,,,,,
274100,-2.06226,-13.4385,15.3532,6.84291,-10.0765,7.60702,-0.766068,,,,,
274150,-2.13624,-13.5013,15.3566,6.9592,-10.2012,7.43825,-0.855581,,,,,
274200,-2.17366,-13.3271,15.4164,7.02449,-10.1298,7.44833,-0.941489,,,,,
274250,-2.22426,-13.332,15.4145,6.97559,-10.0043,7.44924,-0.908322,,,,,
274300,-2.09779,-13.3217,15.4651,6.96432,-9.95159,7.31728,-0.844655,,,,,
274350,-2.07039,-13.4309,15.4739,7.0508,-10.1489,7.31588,-0.88864,,,,,
274400,-2.07875,-13.368,15.3813,6.9345,-10.1402,7.47828,-0.864009,,,,,
274450,-2.07434,-13.2168,15.395,6.93396,-10.2727,7.45015,-0.948529,,,,,
274500,-2.05427,-13.2702,15.3924,6.90334,-10.2106,7.43934,-0.996481,,,,,
274550,-2.04471,-13.3327,15.34,6.87339,-10.1244,7.53632,-1.02468,,,,,
274600,-1.98984,-13.328,15.2911,6.82406,-10.1174,7.45293,-0.961813,,,,,
274650,-1.98432,-13.3762,15.3296,6.9294,-10.0834,7.46081,-1.11817,,,,,
274700,-2.06716,-13.4569,15.3021,6.9361,-10.1079,7.69308,-1.16794,,,,,
274750,-1.9713,-13.5219,15.3114,7.01421,-10.2066,7.82637,-1.23198,,,,,
274800,-1.94352,-13.4005,15.314,7.08024,-10.2919,7.93563,-1.32889,,,,,
274850,-2.02155,-13.3906,15.2716,7.13046,-10.3149,7.9569,-1.29295,,,,,
274900,-2.10104,-13.4156,15.1226,7.14674,-10.2818,7.93619,-1.23037,,,,,
274950,-2.15221,-13.4715,15.1723,7.1684,-10.2661,8.04682,-1.24198,,,,,
275000,-2.15929,-13.418,15.1818,7.134,-10.2278,8.02504,-1.21143,,,,,
275050,-2.15702,-13.4626,15.0792,7.07622,-10.1543,7.97541,-1.0847,-2.19218,,,,
275100,-2.19948,-13.5308,15.3272,7.09518,-10.1598,8.06646,-1.14585,-2.16741,,,,
275150,-2.1938,-13.5619,15.3403,7.10482,-10.2129,8.05514,-1.22769,-2.18244,,,,
275200,-2.10205,-13.5796,15.3969,7.08592,-10.2875,8.06387,-1.347,-2.2411,,,,
275250,-2.12047,-13.5236,15.4099,6.98025,-10.2523,8.14114,-1.32708,-2.36048,,,,
275300,-2.03315,-13.4067,15.3814,7.10767,-10.1925,8.10648,-1.42913,-2.31237,,,,
275350,-2.04615,-13.339,15.2316,7.08691,-10.4149,8.10319,-1.2208,-2.22044,,,,
275400,-2.13619,-13.4096,15.2116,7.11451,-10.3311,8.01635,-1.15301,-2.23293,,,,
275450,-2.08187,-13.3954,15.3474,7.2753,-10.3742,8.03731,-1.3041,-2.22431,,,,
275500,-2.03156,-13.451,15.3158,7.26283,-10.3334,8.04544,-1.52184,-2.22838,,,,
275550,-2.00551,-13.4456,15.3196,7.30588,-10.3972,7.98259,-1.48028,-2.17369,,,,
275600,-2.09624,-13.4526,15.2009,7.21804,-10.3629,7.97963,-1.61093,-2.18485,,,,
275650,-2.07088,-13.4141,15.141,7.23617,-10.3234,8.06172,-1.60724,-2.19366,,,,
275700,-2.12664,-13.4628,15.1388,7.25042,-10.3726,8.15086,-1.66268,-2.29945,,,,
275750,-2.25779,-13.4396,15.0445,7.19516,-10.4458,8.06787,-1.69142,-2.2302,,,,
275800,-2.36051,-13.5891,15.225,7.15947,-10.5647,8.13372,-1.7652,-2.23322,,,,
275850,-2.42732,-13.5814,15.1584,7.28124,-10.4616,8.07171,-1.77153,-2.26843,,,,
